"ageAvant","clasDens_Ini","essReg_Ini","abonEric","alt","HLI","prodPot","degJour","preTot","saiCro","indArid","IDR100p","codSol","IQSp"
170.374508636281,"D","EPN",54,340,0.812935075966477,65.8,1099,930,111.866439771838,1.8,0.347370198521793,"Sables Mésiques",13.4413103612905
31.1150544027646,"AB","PIG",52,355,0.818357185950277,74.8,1151,936,116.294058102649,2.2,0.427681783887259,"Organic",13.3379150425222
142.065503888923,"D","EPN",49,407,0.842242899844984,76.6,1076,959,123.147803812753,1.8,0.291930286540218,"Tills",12.2119350082262
42.8125961130648,"AB","EPN",53,372,0.84091829833756,72.9,1077,938,115.461567458697,2,0.538108025209408,"Sables Mésiques",12.6317131700732
163.761843192777,"C","EPN",50,377,0.845920146570209,68,1204,934,136.50420088321,2.1,0.440132551676739,"Tills",12.2236973650076
33.1251403212983,"AB","EPN",47,391,0.830456656380603,78.2,1069,956,139.644212014973,1.8,0.395329469870313,"Tills",12.1034602619251
164.026935514895,"C","EPN",56,324,0.843367364667106,75.9,1104,920,123.887252935674,1.7,0.352447713890195,"Tills",12.0701221568312
33.4798679547895,"AB","EPN",52,337,0.836221234140564,72.2,1195,929,125.556792889256,2.1,0.530235077455177,"Tills",14.4778129814483
111.777612394272,"C","EPN",49,282,0.846921599339406,64.4,1089,910,116.327725008596,2.1,0.3701464029573,"Sables Mésiques",13.5231001191833
54.8793849640193,"AB","EPN",50,336,0.807509705466062,66.1,1113,948,117.186139021069,1.6,0.343093512408337,"Tills",13.8024767392673
110.315727196487,"AB","EPN",49,345,0.792415415612916,73.3,1116,937,139.984278895427,1.6,0.301303879973788,"Tills",12.1869139273555
39.08905466582,"C","EPN",50,365,0.83196721425737,66.1,1113,948,117.800641984213,1.6,0.405514010288149,"Tills",13.6155928281869
136.202746554905,"D","EPN",54,337,0.805106168674167,68.6,1050,930,136.488386013079,1.7,0.369414722551436,"Tills",12.2191222030265
53.6341852541816,"AB","EPN",42,397,0.83992591863746,55.3,1088,927,123.236524958629,1.7,0.353550747523106,"Tills",11.1203586363302
113.735229537286,"C","EPN",50,344,0.844172538773672,66.1,1113,948,119.130141893402,1.6,0.51075032643294,"Tills",11.6968397024288
59.7442003486443,"D","EPN",50,421,0.835106620334028,66.1,1113,948,125.595943187363,1.6,0.365582485762572,"Tills",12.7081489860813
134.916798357784,"D","PIG",57,348,0.843816338752347,73.4,1072,920,111.118079882581,2.1,0.370440202375896,"Tills",12.8257828095965
39.9252982593903,"AB","EPN",47,366,0.846553826982414,80.1,1061,973,124.090186215471,1.6,0.382538667169929,"RocSolMinces",12.665958764588
122.12876783742,"D","PIG",55,338,0.848986321032497,74.8,1100,941,121.222136737779,1.5,0.525713845853468,"Tills",14.7021153561947
39.4762933494386,"D","PIG",54,335,0.830869858549249,65.8,1099,930,134.194113367703,1.8,0.551739290204049,"Tills",13.6866951580272
129.027184049373,"AB","PIG",56,364,0.821210245789667,72.2,1127,962,136.966161387973,1.8,0.404072800925852,"Tills",12.3613319598067
64.1216604021731,"C","EPN",46,284,0.852785789570407,76,1135,917,125.227380301803,2.1,0.487604213927547,"Tills",13.6389889849465
153.356691616035,"D","EPN",52,388,0.816990341029789,72.2,1195,929,116.445101492573,2.1,0.365061042675568,"Organic",12.7951356886475
53.0648605694779,"C","EPN",52,404,0.787795422938692,74.8,1151,936,126.123913805932,2.2,0.493044759237587,"Tills",11.0574088495132
132.572162645485,"C","EPN",55,380,0.845521150884948,76.5,1072,933,120.465200485196,2,0.389740881202579,"Sables Mésiques",14.0100552164009
43.8289475334978,"C","EPN",50,341,0.849706932813743,66.1,1113,948,134.292895556428,1.6,0.520189881737952,"Tills",12.4528562539374
145.246491691671,"D","PIG",55,385,0.828253468652749,74.8,1100,941,122.093711826019,1.5,0.390045029081998,"Organic",13.4843746922589
47.7511557154439,"D","PIG",54,329,0.843363514607054,65.8,1099,930,123.236517750192,1.8,0.323949229432794,"Organic",12.554261987368
117.747231129725,"D","EPN",45,279,0.849638386956615,77.4,1122,885,135.74201375246,2.6,0.507109365938238,"Tills",13.0571452420409
46.005257414443,"C","FEUsab",49,398,0.845162113644162,76.6,1076,959,125.847946691792,1.8,0.368762647568821,"Sables Mésiques",13.4221312294525
118.937477710309,"C","EPN",54,334,0.820403330671056,68.6,1050,930,123.704825283494,1.7,0.416265918292096,"Tills",13.3443832889512
65.4289772235999,"C","PIG",55,328,0.8432638023679,67.7,1107,936,130.887194382958,1.5,0.511593496953514,"Tills",12.2484321272797
147.270651011846,"D","EPN",45,315,0.831817416576378,77.4,1122,885,117.286087174434,2.6,0.367957666827209,"Tills",14.3230593426867
42.6186277944038,"D","PIG",54,339,0.835203611101906,68.6,1050,930,123.230610052124,1.7,0.584405058909728,"Tills",11.5209101824448
148.797354712571,"D","EPN",54,331,0.845464570750607,65.8,1099,930,133.13300129259,1.8,0.385937831626648,"Tills",12.5187948569742
53.5613191049471,"C","EPN",57,447,0.770320358846328,73.3,1095,962,122.784570308868,1.3,0.471102147229895,"Organic",13.0537373262943
138.880202019811,"C","EPN",55,368,0.813973557976157,74.8,1100,941,114.265557704493,1.5,0.360661501419133,"Argiles Hidriques",11.6810774517214
49.8489182487802,"D","EPN",49,296,0.841084480779386,64.4,1089,910,113.128218478523,2.1,0.544760576953986,"Tills",12.7027207540477
141.823309031579,"AB","PIG",57,357,0.852007996862254,73.3,1095,962,130.643663732335,1.3,0.254544226251095,"Tills",13.454678111834
42.1399502152221,"C","EPN",54,364,0.832908895083403,68.6,1050,930,135.721598628443,1.7,0.474835349894168,"Tills",11.8143886133391
105.968404312401,"D","EPN",51,352,0.802464522516231,74.6,1041,932,120.001853648573,2.1,0.343462951068474,"Tills",11.6882510163211
46.3754238931906,"C","EPN",45,286,0.818413672964674,77.4,1122,885,113.196522719227,2.6,0.450068551542009,"Tills",11.7376725317068
124.35726490372,"AB","EPN",52,378,0.805412481912126,74.8,1151,936,120.663286007475,2.2,0.485341361567366,"Tills",12.3523315956821
35.3205145439582,"AB","EPN",48,301,0.845795092200074,71.8,1115,933,134.144410120789,1.7,0.402248719561504,"Sables Hidriques",11.9322789099599
113.292368844712,"AB","PIG",56,359,0.841322146775083,64.3,1124,957,133.625719330739,1.8,0.50621377328039,"Tills",10.7616063105179
46.795203979173,"C","EPN",38,377,0.855306324662097,51.1,1151,944,133.064254145138,1.8,0.353361312616492,"Sables Mésiques",12.2644471779884
163.321494668401,"AB","EPN",50,343,0.843010374251378,68,1204,934,117.186702515464,2.1,0.407873438434031,"Tills",13.4712092762963
45.0801625056147,"C","EPN",51,379,0.836997160398589,68.9,1063,932,129.986711647362,1.8,0.360503821318819,"Organic",14.1216962529866
155.305231159451,"C","EPN",49,380,0.835994151181753,76.6,1076,959,129.513282889966,1.8,0.257567132082236,"Tills",14.0466044499161
54.3630041486685,"C","EPN",55,346,0.7880863375117,67.7,1107,936,115.200841249898,1.5,0.538568649125331,"Tills",11.4525056219247
137.676447607357,"C","EPN",52,409,0.829706255497356,78.2,1108,962,127.254270703997,1.8,0.410389576224393,"Sables Mésiques",13.3879636682442
50.1678247983267,"AB","EPN",49,411,0.847252966761485,73.3,1116,937,139.294111507479,1.6,0.325981925143382,"Tills",12.7725514416588
158.29395764785,"D","EPN",50,440,0.812849689014315,66.1,1113,948,135.591504625045,1.6,0.338638480133482,"Tills",11.331956401953
61.3845388470637,"D","EPN",55,388,0.828888721201904,74.8,1100,941,129.740304893348,1.5,0.52179724523089,"Tills",13.6893522559143
95.719622560555,"AB","EPN",50,301,0.841200788868115,81.3,1121,929,125.473054791801,1.7,0.319344233907475,"Tills",11.2596280993906
40.5828102447995,"C","EPN",49,375,0.853283990730293,76.6,1076,959,128.138787164353,1.8,0.511667680723369,"Tills",11.5422085706159
90.150603815715,"C","EPN",53,313,0.842097389265147,80,1092,941,133.748365314677,1.5,0.327519682837931,"Tills",12.1344650473738
48.0052110151538,"C","EPN",55,305,0.848855072634073,67.7,1107,936,120.13903525658,1.5,0.452137992957459,"Tills",13.374115227804
93.270623265238,"D","FEUsab",55,356,0.838575448459777,67.7,1107,936,116.169932684861,1.5,0.414122902064648,"Argiles Mésiques",12.6619945413002
40.907294443233,"D","EPN",54,355,0.841092536189687,68.6,1050,930,136.190517481882,1.7,0.531989302746363,"Tills",14.5749418029956
121.673934707876,"D","FEUsab",46,434,0.844683806109414,70.7,1067,956,111.535411893856,1.4,0.313195977900588,"Tills",11.9002790751692
79.5203453679385,"D","EPN",46,390,0.846565446424782,70.7,1067,956,133.759961391333,1.4,0.446274795086879,"Tills",12.394799200533
94.5897763759072,"C","EPN",51,383,0.840821025891307,68.9,1063,932,120.622261613607,1.8,0.386092458023481,"Tills",12.1280877907141
59.3187580286743,"AB","EPN",54,325,0.831473873340701,68.6,1050,930,112.42223797366,1.7,0.458278890317332,"Tills",13.005599005354
130.749725560481,"D","EPN",52,287,0.855486130071416,72.2,1195,929,138.742867214605,2.1,0.2717152193631,"Tills",12.6246934800016
43.5863930105896,"D","PIG",51,370,0.843406490480293,74.6,1041,932,123.691471207421,2.1,0.457008587986285,"Tills",11.827863637139
95.6931027393412,"C","EPN",49,345,0.829992894221501,73.3,1116,937,117.319258172065,1.6,0.394138149824023,"Tills",13.470804772733
52.1060698535261,"AB","PIG",56,326,0.855692971522896,50,1180,933,124.180460667703,1.6,0.447590514182523,"Tills",13.0926406238837
82.9755184109737,"AB","EPN",55,382,0.841340991021146,76.5,1072,933,124.462383592036,2,0.419020790690761,"Organic",12.3740994957213
51.7477888584727,"C","EPN",56,364,0.834502882648102,64.3,1124,957,117.356735058129,1.8,0.476170067151207,"Tills",12.4098328071039
138.40228495556,"C","EPN",52,343,0.831658548829106,74.8,1151,936,121.5982808033,2.2,0.366947317131154,"Tills",13.4903580773653
60.4602703331772,"D","EPN",50,301,0.853788708591599,81.3,1121,929,115.407568304799,1.7,0.40003285772569,"Sables Mésiques",13.6631974722062
100.7325721634,"AB","EPN",55,387,0.841558831010789,76.5,1072,933,134.379129246809,2,0.533694020786778,"Tills",12.6548537130471
21.8285452458399,"C","EPN",55,331,0.832358466088092,67.7,1107,936,135.886724817101,1.5,0.544968925707014,"Sables Mésiques",12.7392040854077
101.411470726995,"C","PIG",52,345,0.8417373540695,74.8,1151,936,125.325948067475,2.2,0.514641320830985,"Tills",13.2468856134265
65.0177786069921,"D","PIG",43,345,0.853002899959605,62.2,1189,944,137.919080527499,1.7,0.416410412819717,"Tills",12.6105724177888
106.269158827564,"D","PIG",56,359,0.83883819877448,64.3,1124,957,113.78391684033,1.8,0.312849121562005,"Tills",11.3206320264461
52.2759738364319,"AB","PIG",52,365,0.850149486751565,78.2,1108,962,112.927414125297,1.8,0.403429401844493,"Sables Mésiques",12.6612607610504
154.368566696534,"C","FEUsab",49,331,0.853586335185934,73.3,1116,937,114.542440974619,1.6,0.313343644606907,"Tills",12.813106681614
40.0431292219972,"C","EPN",50,341,0.851418808095268,68,1204,934,118.51395717822,2.1,0.433165177852009,"Tills",13.8549443722233
124.2787845386,"D","EPN",46,473,0.835241018142072,70.7,1067,956,123.040552220773,1.4,0.480260042815939,"Tills",11.5288588463934
45.3445762514572,"C","EPN",52,332,0.846715942132392,82.1,1154,929,128.62414873438,1.7,0.407600560339193,"Tills",11.9368650290975
118.761719092395,"AB","EPN",50,354,0.821653836524363,66.1,1113,948,116.942653981969,1.6,0.386602128921242,"Tills",12.3722168968363
54.4105164452436,"D","EPN",53,345,0.814386594238293,72.9,1077,938,130.80230217427,2,0.315861353510095,"Argiles Hidriques",13.2236714183413
126.028522025147,"AB","PIG",51,385,0.832942372241258,68.9,1063,932,116.684128392953,1.8,0.443076118417828,"Organic",11.653029481602
31.9081511693612,"AB","FEUsab",52,432,0.822011834128275,78.2,1108,962,138.179205097258,1.8,0.378789410178693,"Tills",13.1959275006294
104.930608334068,"D","EPN",58,263,0.843516906307396,58.7,1084,858,114.000281435438,2.4,0.505779796465027,"Sables Mésiques",12.263911905902
63.0261713413724,"C","PIG",43,358,0.846389018384341,62.2,1189,944,118.115020042751,1.7,0.442924699549564,"Tills",13.422383189965
137.877579937784,"C","EPN",53,372,0.814681529111797,72.9,1077,938,125.106463099364,2,0.536047308730579,"Tills",12.5319382586156
43.3530525163615,"D","EPN",52,353,0.829875392450931,74.8,1151,936,113.154950002208,2.2,0.272000654070366,"Tills",12.5666311939723
138.868248329673,"C","EPN",55,377,0.832827363608006,76.5,1072,933,129.403440095484,2,0.451234853742035,"Sables Mésiques",11.412572233061
56.7193672470349,"C","PIG",52,361,0.850405397536814,68.4,1129,948,131.944672644604,1.9,0.390145003887573,"Tills",13.7440034635626
166.795481452141,"C","FEUsab",47,504,0.814018874548089,80.1,1061,973,117.185160489753,1.6,0.472611762582649,"Tills",10.6467401243885
55.198856240563,"C","EPN",56,471,0.830365754907795,72.2,1127,962,124.899373701774,1.8,0.579458373474383,"Tills",13.2585952179728
135.709203961624,"D","EPN",48,316,0.851660314983666,71.8,1115,933,124.360703367274,1.7,0.396368758377307,"Tills",14.3037983373195
39.9873019740978,"AB","EPN",57,330,0.834065981057021,73.3,1095,962,136.56491153175,1.3,0.482200249789097,"Sables Mésiques",12.6835231102335
110.628957461305,"AB","EPN",47,379,0.818404904637148,78.2,1069,956,127.766498606652,1.8,0.543261442007818,"Tills",13.4671298307446
74.3569415151618,"AB","EPN",56,325,0.838427030243477,75.9,1104,920,117.97578336671,1.7,0.485359636675951,"Argiles Mésiques",11.4711731760463
177.654466719606,"D","EPN",55,388,0.813192670868229,74.8,1100,941,135.38501984207,1.5,0.426545180360187,"Tills",12.6183266494852
48.282637318565,"C","EPN",55,306,0.83946592169293,67.7,1107,936,118.27941166237,1.5,0.422019828220331,"Tills",12.1272451748987
112.238034827399,"C","PIG",46,391,0.801272999429634,70.7,1067,956,133.080750457011,1.4,0.218103280154443,"Argiles Hidriques",13.1015829391807
56.2618077609724,"C","EPN",52,386,0.847950456520699,78.2,1108,962,114.026899663731,1.8,0.466906458020298,"Tills",12.7957734820139
100.402664383353,"AB","PIG",56,325,0.838841370885445,75.9,1104,920,128.886031939182,1.7,0.515536857540751,"Organic",13.6715852479046
46.0967382651042,"C","FEUsab",46,292,0.84731900486603,76,1135,917,119.464284332935,2.1,0.373540918539085,"Tills",12.7749278202851
135.024358117253,"D","EPN",52,377,0.835079310787678,68.4,1129,948,138.40835535666,1.9,0.315007648600535,"Tills",12.5094524074374
53.0113300574976,"C","EPN",53,387,0.841053390565426,72.9,1077,938,131.026230263524,2,0.383439279675057,"Organic",13.3478408316366
145.093860841019,"C","EPN",56,361,0.850426155035967,64.3,1124,957,129.225126574747,1.8,0.428275508413859,"Tills",12.4391839531828
50.7442440959183,"AB","FEUsab",52,335,0.818732466259161,72.2,1195,929,119.51508989092,2.1,0.49729810664176,"Tills",14.1081292054385
109.43677900043,"C","PIG",57,359,0.821117903718507,73.4,1072,920,113.763280755375,2.1,0.345077593922446,"Tills",14.2285229284654
35.1306207224186,"D","EPN",52,371,0.846882329743639,68.4,1129,948,138.664700463414,1.9,0.405751114005272,"RocSolMinces",12.4558680630252
134.561532801664,"D","PIG",50,337,0.829488919745426,66.1,1113,948,131.55038532801,1.6,0.357394777908569,"Tills",12.6029844910891
48.1715359236819,"C","PIG",53,395,0.848429402638498,72.9,1077,938,110.861241284292,2,0.493792104438751,"Tills",13.9633248290665
135.257382174623,"C","EPN",55,374,0.791133091264373,76.5,1072,933,135.994113564957,2,0.498007946196085,"RocSolMinces",12.8044461069769
46.4951169755806,"D","EPN",47,373,0.848160868674552,78.2,1069,956,111.357475419063,1.8,0.418468784501798,"Argiles Hidriques",13.1501418913119
151.885370833247,"C","EPN",51,387,0.834717682101544,74.6,1041,932,117.21582750557,2.1,0.409646609076002,"Tills",12.4174233593507
44.3643332908169,"C","EPN",46,456,0.850681706979282,70.7,1067,956,125.796952764504,1.4,0.460456888931003,"Sables Mésiques",12.38064963399
132.018445160487,"D","EPN",50,307,0.842915928832447,81.3,1121,929,116.254729116336,1.7,0.3215973147749,"Argiles Hidriques",12.4143470865988
54.4245508598539,"C","PIG",47,436,0.840828839366911,79.9,1056,957,134.024222716689,1.7,0.319787959473699,"Tills",13.0715566356564
149.627357035973,"D","EPN",50,359,0.794723038002686,81.3,1121,929,120.1435577753,1.7,0.390632855999081,"Tills",13.2214299355411
38.5402256130226,"D","EPN",63,289,0.825031300391168,78.1,1082,889,137.093036014121,2.4,0.299508781229858,"Tills",12.1888310902732
120.158845141542,"AB","EPN",46,283,0.847756488709496,76,1135,917,115.468924199231,2.1,0.583686768171831,"Tills",13.2292053936525
58.0477611893576,"C","EPN",48,354,0.847745982190938,71.8,1115,933,130.782171015162,1.7,0.472205280572459,"Organic",12.2280999402266
91.2914223663307,"C","EPN",53,377,0.8454073304611,72.9,1077,938,131.909211571328,2,0.379658802975705,"Argiles Hidriques",12.9661394674367
43.1680754640991,"AB","PIG",49,363,0.854794517471437,73.3,1116,937,125.258481961209,1.6,0.268676215111245,"Tills",13.7987031593479
122.569635845732,"C","FEUsab",52,329,0.824563302813518,82.1,1154,929,123.268628311343,1.7,0.510126238038287,"Tills",12.8088943254064
53.997286882941,"C","EPN",56,427,0.735137554956561,64.3,1124,957,119.846278233454,1.8,0.404960125061882,"Tills",13.6370337524366
165.218043529547,"D","EPN",54,355,0.777008723279137,68.6,1050,930,128.679394228384,1.7,0.455333741369598,"Tills",13.5353458481432
40.9102718231577,"AB","EPN",52,389,0.826535948860486,78.2,1108,962,119.45074822288,1.8,0.509574518984483,"Tills",12.0673806438565
131.658867692537,"C","EPN",56,367,0.846333082696066,64.3,1124,957,130.270527198445,1.8,0.457729475487434,"Tills",12.0660103590541
43.621608911922,"D","EPN",53,353,0.810332459561119,80,1092,941,139.48901736876,1.5,0.480269114395037,"Tills",13.2882671673741
138.113955446939,"C","PIG",62,285,0.822155761177161,68.5,1077,872,138.930561698508,2.4,0.402583998209319,"Tills",12.3922613015554
57.1693625079095,"AB","EPN",52,357,0.816166329050626,72.2,1195,929,138.001283528283,2.1,0.454671161340725,"Argiles Hidriques",13.6442990718438
117.49806232547,"AB","FEUsab",50,321,0.850444999221682,66.1,1113,948,139.690370575991,1.6,0.572233872197087,"Tills",12.8075859448383
43.3665751097992,"C","EPN",54,368,0.789739718145649,68.6,1050,930,128.388379474636,1.7,0.398395593190184,"Organic",13.0107512104265
147.932175035784,"D","EPN",56,344,0.845698372508443,50,1180,933,134.444206035696,1.6,0.520589037718314,"Sables Mésiques",11.1764896204887
63.8583081514513,"D","EPN",52,375,0.732637168792156,68.4,1129,948,135.471718211193,1.9,0.401450671359484,"Tills",12.2994950823569
147.746569347569,"C","EPN",56,289,0.845740152530594,75.9,1104,920,116.812349432148,1.7,0.520277570537304,"Tills",12.4960193214629
58.7135312829416,"C","EPN",54,315,0.830180219874637,65.8,1099,930,118.773743119091,1.8,0.165286623269089,"Sables Mésiques",12.7177375006849
149.644146989603,"C","PIG",62,284,0.843393352587184,68.5,1077,872,110.601762826554,2.4,0.516255027992429,"Argiles Hidriques",13.2794536438631
60.5634465295985,"AB","EPN",56,314,0.850566657463673,50,1180,933,134.165296510328,1.6,0.314559610931947,"Organic",13.4728870943294
173.647722871137,"D","EPN",47,363,0.822192539379171,80.1,1061,973,126.425365055911,1.6,0.592494048023329,"Tills",12.8872666595922
69.8016296223804,"AB","EPN",57,357,0.846796584059456,73.3,1095,962,123.195512257516,1.3,0.416540651911396,"Sables Mésiques",12.7609129402179
156.506439498502,"C","EPN",52,437,0.788285724081295,74.8,1151,936,122.049962712917,2.2,0.523204968014316,"Tills",13.590914354787
57.8254593016942,"C","EPN",50,334,0.858125655253805,68,1204,934,126.018688147888,2.1,0.483639946652861,"Tills",12.3577484550583
106.201914766981,"D","EPN",53,365,0.839665375792459,72.9,1077,938,124.355953664053,2,0.389828174600408,"Sables Mésiques",13.8050010613876
37.9331550738714,"C","EPN",50,346,0.849968854360309,66.1,1113,948,112.850179204252,1.6,0.425279262349399,"Tills",12.7453133533161
87.8893782075686,"D","EPN",51,375,0.823447016940093,68.9,1063,932,120.028615179472,1.8,0.33690485079668,"Tills",12.8487714853384
55.3501568106966,"C","EPN",52,363,0.769585439078579,72.2,1195,929,123.969131947961,2.1,0.584429452774634,"Tills",12.200298708766
143.787418218181,"C","EPN",54,483,0.82468569878071,76.8,1067,963,118.501832308248,1.3,0.453520661039325,"Sables Mésiques",13.4599581991518
45.7088028050591,"D","EPN",49,385,0.851562291889842,76.6,1076,959,136.029062657617,1.8,0.372814188709389,"Tills",12.5943573423511
113.227754415105,"D","EPN",55,314,0.850342319648203,67.7,1107,936,132.536738167983,1.5,0.488160806190795,"Argiles Mésiques",11.3287895111645
48.8134089593215,"C","PIG",38,388,0.853467301556339,51.1,1151,944,124.009041206446,1.8,0.438645099396722,"Tills",12.9451068465162
147.119462625085,"C","EPN",55,304,0.849170729089165,67.7,1107,936,136.330820873845,1.5,0.406182331893687,"Tills",12.3663615155095
55.594127065597,"C","FEUsab",53,357,0.847171478675768,72.9,1077,938,116.571494180243,2,0.414996145476876,"Organic",13.491623642762
111.139847269428,"C","EPN",45,296,0.83932746271697,77.4,1122,885,117.020563925616,2.6,0.367531356676869,"Tills",12.2554617077348
58.4315919077231,"C","PIG",42,390,0.833572290010029,55.3,1088,927,120.906252702698,1.7,0.409311223745703,"Tills",12.5134448310769
149.830960100466,"C","FEUsab",56,325,0.821720959644792,75.9,1104,920,137.149682766758,1.7,0.376682898389265,"Tills",12.9192023707658
50.0327350583911,"D","EPN",49,356,0.765320970268146,73.3,1116,937,136.623841836117,1.6,0.318952310606669,"Sables Mésiques",11.563590103893
157.998527898704,"D","EPN",49,375,0.828731712220249,76.6,1076,959,121.873965370469,1.8,0.320274448697718,"Organic",11.6496878602182
46.4464701703582,"C","EPN",45,272,0.844555739347904,77.4,1122,885,120.126407130156,2.6,0.347914551997953,"Tills",13.3447332334109
176.663365899999,"C","EPN",55,314,0.808632566981201,67.7,1107,936,110.019122627564,1.5,0.366453106464629,"Sables Mésiques",13.2206337831374
53.2126121254917,"C","EPN",47,373,0.851071170078724,78.2,1069,956,110.553405391984,1.8,0.507046892166518,"RocSolMinces",13.7274049012301
128.153390118382,"C","EPN",49,402,0.833646241637349,76.6,1076,959,118.099885887932,1.8,0.440582079929323,"Organic",12.9844153399966
47.5714903771171,"AB","EPN",49,409,0.833698905135223,76.6,1076,959,119.055570797063,1.8,0.320157195182356,"Tills",12.7724337762526
135.131484335734,"C","EPN",46,284,0.848207784026229,76,1135,917,127.334785575513,2.1,0.355562873060198,"Tills",12.8497298197028
50.2983249950779,"D","PIG",57,375,0.800951865341278,73.4,1072,920,131.812320577446,2.1,0.380375321828274,"Sables Mésiques",12.5665749048545
140.227041963182,"AB","PIG",56,357,0.838021823580325,72.2,1127,962,135.50352398539,1.8,0.467736515210069,"Sables Mésiques",12.6188602652582
68.306363649775,"D","PIG",42,389,0.828630828350312,55.3,1088,927,122.504288903438,1.7,0.409855637158474,"Sables Mésiques",13.9355048670417
135.417750470693,"AB","PIG",57,365,0.843474987955006,73.3,1095,962,113.397432614584,1.3,0.511629256058117,"Tills",12.6074542377299
38.7725382520358,"AB","EPN",48,335,0.791338363557808,71.8,1115,933,118.600912173279,1.7,0.260511760560917,"Tills",12.4130242161989
156.734817863355,"D","FEUsab",55,380,0.839603925752925,76.5,1072,933,124.797568684444,2,0.443518790124727,"Sables Hidriques",12.1005674661984
55.3791934825399,"AB","EPN",51,382,0.843385687638921,74.6,1041,932,125.269034211524,2.1,0.307923211208427,"Organic",12.3689390887613
137.603766216678,"C","EPN",54,359,0.843163161697976,68.6,1050,930,133.162501980551,1.7,0.463369624901305,"Tills",10.8573865333353
53.6405701016617,"C","EPN",56,357,0.843505423889564,64.3,1124,957,125.711106862873,1.8,0.487472035707924,"RocSolMinces",12.585930749546
122.086912387587,"C","FEUsab",49,402,0.851937620570625,76.6,1076,959,118.304168130271,1.8,0.385521821114257,"Tills",14.1699615808067
37.7073670652339,"AB","EPN",52,386,0.845765826286729,68.4,1129,948,122.174091797788,1.9,0.317629208417867,"Tills",13.4896813891911
130.277059244597,"C","FEUsab",62,303,0.817427527091247,68.5,1077,872,113.830154421739,2.4,0.352960975628836,"Tills",12.6400808013655
51.3179138017102,"D","EPN",49,369,0.815854706931236,73.3,1116,937,127.467343900353,1.6,0.367828586065003,"Sables Mésiques",12.0718173674431
122.62769486618,"D","EPN",55,311,0.846170039160205,74.8,1100,941,115.787789872847,1.5,0.423143572012566,"Organic",13.4318557339128
68.7814320887488,"AB","PIG",53,387,0.847104824404969,80,1092,941,125.340052107349,1.5,0.472212044344771,"Tills",12.9478261503223
132.419756155565,"C","EPN",52,368,0.851109736925884,68.4,1129,948,127.763420820702,1.9,0.447013023711033,"Argiles Mésiques",12.4855499280194
59.362084970761,"AB","EPN",52,339,0.832862493043799,68.4,1129,948,115.6453556614,1.9,0.42891905500031,"Tills",13.6160547966364
154.7431040839,"C","EPN",45,288,0.832344985092515,77.4,1122,885,120.882315258496,2.6,0.417673005134647,"Tills",12.5626714077944
65.1348630307376,"AB","EPN",52,373,0.830894878447858,68.4,1129,948,124.419196562376,1.9,0.397213543434865,"Tills",12.9569999235949
122.876298389318,"AB","FEUsab",47,381,0.832987458299204,78.2,1069,956,127.389868125319,1.8,0.409321807149247,"Tills",12.7567128459734
45.8405747280199,"AB","EPN",52,454,0.815949852156754,73.3,1097,960,131.777969645336,1.5,0.314565771238396,"Tills",12.0904225223647
126.264551278363,"C","EPN",54,472,0.813476253484677,76.8,1067,963,136.785556820687,1.3,0.466157855078995,"Tills",13.3001473753183
59.754214598609,"C","EPN",50,366,0.808033036867241,81.3,1121,929,117.231322242878,1.7,0.365378069889336,"Argiles Hidriques",13.2216924437615
143.879955383177,"AB","FEUsab",52,373,0.838723718802134,78.2,1108,962,118.43969702255,1.8,0.467742238809073,"Tills",13.0280780885545
38.5071642843927,"AB","EPN",49,398,0.845962136311594,76.6,1076,959,136.247635611799,1.8,0.404438079742723,"Tills",11.7717778403437
126.805490719894,"AB","EPN",52,372,0.801888003648133,68.4,1129,948,125.942111422773,1.9,0.423486668854335,"Sables Mésiques",12.1761245919048
45.7686873294752,"AB","FEUsab",49,403,0.850861152546854,76.6,1076,959,128.577886300627,1.8,0.476108951495634,"Tills",12.9009292947417
178.234405451944,"D","EPN",54,359,0.790069055511752,65.8,1099,930,139.919931394979,1.8,0.616570951575735,"Tills",15.4137076633332
54.0410516858926,"AB","FEUsab",40,285,0.835962460592291,61.9,1144,901,113.068439087365,2.2,0.450550946003052,"Tills",12.7940528433017
101.63167650137,"D","EPN",52,400,0.821413147836887,68.4,1129,948,114.209179060999,1.9,0.485636714760443,"Sables Mésiques",13.9332877204351
48.4058474588271,"D","PIG",55,310,0.846389434723573,74.8,1100,941,137.387436330318,1.5,0.353096912942168,"Tills",13.0313855934364
108.68673213194,"AB","EPN",51,389,0.84332296155699,68.9,1063,932,139.058202437591,1.8,0.446899679899676,"Organic",13.5963383420915
49.6310025022308,"D","EPN",52,365,0.844486235360513,68.4,1129,948,137.65433430206,1.9,0.422111408744882,"Tills",13.538671221181
128.021831254074,"D","EPN",56,296,0.844662086021437,68.3,1053,898,121.311080821324,1.8,0.436814462577423,"Tills",13.7255836841698
54.2062457751029,"AB","EPN",55,323,0.836966679480998,59.7,1087,919,134.950217639562,1.7,0.322953225316121,"Sables Mésiques",12.2567370816754
146.309420732255,"AB","PIG",50,338,0.854418085496006,68,1204,934,117.769832042977,2.1,0.283759286363208,"Tills",12.8361746412976
30.2228802544698,"C","EPN",56,338,0.849460845107468,50,1180,933,139.376226651948,1.6,0.535894175669362,"Tills",13.1424597706478
